Perturbation	Response excess over subset
[CSKi]-[SYKi]	0.0
[CSKi]-[CASP9i]	0.0
[CSKi]-[PDPK1i]	0.0
[CSKi]-[ILKi]	0.0
[CSKi]-[PAK1i]	0.0
[CSKi]-[MEK_fi]	0.0
[CSKi]-[SOCS1_gi]	0.0
[CSKi]-[mTORC1_ci]	0.0
[CSKi]-[PRKCDi]	0.0
[CSKi]-[PLK1i]	0.0
[CSKi]-[MAPKAPK2i]	0.0
[CSKi]-[IRAK1i]	0.0
[CSKi]-[ISGF3_ci]	0.0
[CSKi]-[SOCS1i]	0.0
[CSKi]-[STAT3i]	0.0
[CSKi]-[STAT1i]	0.0
[CSKi]-[STAT2i]	0.0
[CSKi]-[JAK_fi]	0.0
[CSKi]-[AXIN1i]	0.0
[CSKi]-[MDM2i]	0.0
[CSKi]-[CK1_fi]	0.0
[CSKi]-[ITCHi]	0.0
[CSKi]-[TP53i]	0.0
[CSKi]-[NFKB_fi]	0.0
[CSKi]-[IKBKBi]	0.0
[CSKi]-[REL_fi]	0.0
[CSKi]-[PIAS1i]	0.0
[CSKi]-[AKT_fi]	0.0
[CSKi]-[MAPK14i]	0.0
[CSKi]-[CBPp300_ci]	0.0
[CSKi]-[SKIi]	0.0
[CSKi]-[PPM1Ai]	0.0
[CSKi]-[ERK_fi]	0.0
[CSKi]-[GSK3_fi]	0.0
[CSKi]-[PPP1CAi]	0.0
[CSKi]-[TAB_fi]	0.0
[CSKi]-[MAP3K7i]	0.0
[CSKi]-[SMAD4i]	0.0
[CSKi]-[SMAD1i]	0.0
[CSKi]-[SMAD5i]	0.0
[CSKi]-[BMPR2i]	0.0
[CSKi]-[ACVR1i]	0.0
[CSKi]-[SRCi]	0.0
[CSKi]-[SMAD3i]	0.0
[CSKi]-[SHC1i]	0.0
[CSKi]-[SMAD6i]	0.0
[CSKi]-[TRAF6i]	0.0
[CSKi]-[SMAD7i]	0.0
[CSKi]-[SMURF1i]	0.0
[CSKi]-[SMURF2i]	0.0
[CSKi]-[SMAD2i]	0.0
[CSKi]-[TGFBR2i]	0.0
[CSKi]-[TGFBR1i]	0.0
[CSKi]-[DVL_fi]	0.0
[CSKi]-[DAAM1i]	0.0
[CSKi]-[PARD6Ai]	0.0
[CSKi]-[AP1_ci]	0.0
[CSKi]-[MYCi]	0.0
[CSKi]-[JUNi]	0.0
[CSKi]-[ATF2i]	0.0
[CSKi]-[FOSi]	0.0
[CSKi]-[SRFi]	0.0
[CSKi]-[PTENi]	0.0
[CSKi]-[CFL_fi]	0.0
[CSKi]-[LIMK1i]	0.0
[CSKi]-[LIMK2i]	0.0
[CSKi]-[CDC42i]	0.0
[CSKi]-[ARHGAP24i]	0.0
[CSKi]-[RAC_fi]	0.0
[CSKi]-[TIAM1i]	0.0
[CSKi]-[RHOAi]	0.0
[CSKi]-[RND3i]	0.0
[CSKi]-[CASP3i]	0.0
[CSKi]-[JNK_fi]	0.0
[CSKi]-[MAP2K7i]	0.0
[CSKi]-[MAPK8IP3i]	0.0
[CSKi]-[ROCK1i]	0.0
[CSKi]-[Prosurvivali]	0.0
[CSKi]-[Antisurvivali]	0.0
[PRKACAi]-[PRKCAi]	0.0
[PRKACAi]-[VAV1i]	0.0
[PRKACAi]-[RSK_fi]	0.0
[PRKACAi]-[SKP2i]	0.0
[PRKACAi]-[TGFB1i]	0.0
[PRKACAi]-[LIFi]	0.0
[PRKACAi]-[ILR_fi]	0.0
[PRKACAi]-[CREBBPi]	0.0
[PRKACAi]-[DUSP1_gi]	0.0
[PRKACAi]-[EP300i]	0.0
[PRKACAi]-[SMAD7_gi]	0.0
[PRKACAi]-[SMAD6_gi]	0.0
[PRKACAi]-[CCND1i]	0.0
[PRKACAi]-[DKK_gi]	0.0
[PRKACAi]-[NLKi]	0.0
[PRKACAi]-[TCF7_fi]	0.0
[PRKACAi]-[LEF1i]	0.0
[PRKACAi]-[EGR1i]	0.0
[PRKACAi]-[MMP_fi]	0.0
[PRKACAi]-[BTRCi]	0.0
[PRKACAi]-[CTNNB1i]	0.0
[PRKACAi]-[SFRP1_gi]	0.0
[PRKACAi]-[SFRP1i]	0.0
[PRKACAi]-[CFLARi]	0.0
[PRKACAi]-[MSK_fi]	0.0
[PRKACAi]-[RTPK_gi]	0.0
[PRKACAi]-[FZD_fi]	0.0
[PRKACAi]-[DKK_fi]	0.0
[PRKACAi]-[LRP_fi]	0.0
[PRKACAi]-[PIK3CAi]	0.0
[PRKACAi]-[MAP3K8i]	0.0
[PRKACAi]-[BAXi]	0.0
[PRKACAi]-[CYCSi]	0.0
[PRKACAi]-[S6K_fi]	0.0
[PRKACAi]-[MDM2_gi]	0.0
[PRKACAi]-[mTORC2_ci]	0.0
[PRKACAi]-[BADi]	0.0
[PRKACAi]-[RHEBi]	0.0
[PRKACAi]-[BCL2i]	0.0
[PRKACAi]-[AKT1S1i]	0.0
[PRKACAi]-[TSC_fi]	0.0
[PRKACAi]-[FOXO_fi]	0.0
[PRKACAi]-[PTEN_gi]	0.0
[PRKACAi]-[CASP8i]	0.0
[PRKACAi]-[IRS1i]	0.0
[PRKACAi]-[CHUKi]	0.0
[PRKACAi]-[GAB_fi]	0.0
[PRKACAi]-[PTPN11i]	0.0
[PRKACAi]-[GRAP2i]	0.0
[PRKACAi]-[MAP3K11i]	0.0
[PRKACAi]-[MAP3K4i]	0.0
[PRKACAi]-[MAP2K4i]	0.0
[PRKACAi]-[DUSP1i]	0.0
[PRKACAi]-[MAP3K5i]	0.0
[PRKACAi]-[MAP2K3i]	0.0
[PRKACAi]-[DUSP6i]	0.0
[PRKACAi]-[RAF_fi]	0.0
[PRKACAi]-[KRASi]	0.0
[PRKACAi]-[RTPK_fi]	0.0
[PRKACAi]-[SOS1i]	0.0
[PRKACAi]-[GRB2i]	0.0
[PRKACAi]-[PLCG1i]	-0.0011111111111112848
[PRKACAi]-[PTPN6i]	0.0
[PRKACAi]-[SYKi]	0.0
[PRKACAi]-[CASP9i]	0.0
[PRKACAi]-[PDPK1i]	0.0
[PRKACAi]-[ILKi]	0.0
[PRKACAi]-[PAK1i]	0.0
[PRKACAi]-[MEK_fi]	0.0
[PRKACAi]-[SOCS1_gi]	0.0
[PRKACAi]-[mTORC1_ci]	0.0
[PRKACAi]-[PRKCDi]	0.0
[PRKACAi]-[PLK1i]	0.0
[PRKACAi]-[MAPKAPK2i]	0.0
[PRKACAi]-[IRAK1i]	0.0
[PRKACAi]-[ISGF3_ci]	0.0
[PRKACAi]-[SOCS1i]	0.0
[PRKACAi]-[STAT3i]	0.0
[PRKACAi]-[STAT1i]	0.0
[PRKACAi]-[STAT2i]	0.0
[PRKACAi]-[JAK_fi]	0.0
[PRKACAi]-[AXIN1i]	0.0
[PRKACAi]-[MDM2i]	0.0
[PRKACAi]-[CK1_fi]	0.0
[PRKACAi]-[ITCHi]	0.0
[PRKACAi]-[TP53i]	0.0
[PRKACAi]-[NFKB_fi]	0.0
[PRKACAi]-[IKBKBi]	0.0
[PRKACAi]-[REL_fi]	0.0
[PRKACAi]-[PIAS1i]	0.0
[PRKACAi]-[AKT_fi]	0.0
[PRKACAi]-[MAPK14i]	0.0
[PRKACAi]-[CBPp300_ci]	0.0
[PRKACAi]-[SKIi]	0.0
[PRKACAi]-[PPM1Ai]	0.0
[PRKACAi]-[ERK_fi]	0.0
[PRKACAi]-[GSK3_fi]	0.0
[PRKACAi]-[PPP1CAi]	0.0
[PRKACAi]-[TAB_fi]	0.0
[PRKACAi]-[MAP3K7i]	0.0
[PRKACAi]-[SMAD4i]	0.0
[PRKACAi]-[SMAD1i]	0.0
[PRKACAi]-[SMAD5i]	0.0
[PRKACAi]-[BMPR2i]	0.0
[PRKACAi]-[ACVR1i]	0.0
[PRKACAi]-[SRCi]	0.0
[PRKACAi]-[SMAD3i]	0.0
[PRKACAi]-[SHC1i]	0.0
[PRKACAi]-[SMAD6i]	0.0
[PRKACAi]-[TRAF6i]	0.0
[PRKACAi]-[SMAD7i]	0.0
[PRKACAi]-[SMURF1i]	0.0
[PRKACAi]-[SMURF2i]	0.0
[PRKACAi]-[SMAD2i]	0.0
[PRKACAi]-[TGFBR2i]	0.0
[PRKACAi]-[TGFBR1i]	0.0
[PRKACAi]-[DVL_fi]	0.0
[PRKACAi]-[DAAM1i]	0.0
[PRKACAi]-[PARD6Ai]	0.0
[PRKACAi]-[AP1_ci]	0.0
[PRKACAi]-[MYCi]	0.0
[PRKACAi]-[JUNi]	0.0
[PRKACAi]-[ATF2i]	0.0
[PRKACAi]-[FOSi]	0.0
[PRKACAi]-[SRFi]	0.0
[PRKACAi]-[PTENi]	0.0
[PRKACAi]-[CFL_fi]	0.0
[PRKACAi]-[LIMK1i]	0.0
[PRKACAi]-[LIMK2i]	0.0
[PRKACAi]-[CDC42i]	0.0
[PRKACAi]-[ARHGAP24i]	0.0
[PRKACAi]-[RAC_fi]	0.0
[PRKACAi]-[TIAM1i]	0.0
[PRKACAi]-[RHOAi]	0.0
[PRKACAi]-[RND3i]	0.0
[PRKACAi]-[CASP3i]	0.0
[PRKACAi]-[JNK_fi]	0.0
[PRKACAi]-[MAP2K7i]	0.0
[PRKACAi]-[MAPK8IP3i]	0.0
[PRKACAi]-[ROCK1i]	0.0
[PRKACAi]-[Prosurvivali]	0.0
[PRKACAi]-[Antisurvivali]	0.0
[PRKCAi]-[VAV1i]	-0.0011111111111112848
[PRKCAi]-[RSK_fi]	-0.0011111111111110628
[PRKCAi]-[SKP2i]	-0.0014326647564466555
[PRKCAi]-[TGFB1i]	0.0
[PRKCAi]-[LIFi]	0.0
[PRKCAi]-[ILR_fi]	0.0
[PRKCAi]-[CREBBPi]	-0.0011848341232227888
[PRKCAi]-[DUSP1_gi]	0.0
[PRKCAi]-[EP300i]	0.0
[PRKCAi]-[SMAD7_gi]	0.0
[PRKCAi]-[SMAD6_gi]	-0.0011210762331841373
[PRKCAi]-[CCND1i]	-0.0011709601873535203
[PRKCAi]-[DKK_gi]	0.0
[PRKCAi]-[NLKi]	0.0
[PRKCAi]-[TCF7_fi]	0.0
[PRKCAi]-[LEF1i]	0.0
[PRKCAi]-[EGR1i]	0.0
[PRKCAi]-[MMP_fi]	0.0
[PRKCAi]-[BTRCi]	0.0
[PRKCAi]-[CTNNB1i]	0.0
[PRKCAi]-[SFRP1_gi]	0.0
[PRKCAi]-[SFRP1i]	0.0
[PRKCAi]-[CFLARi]	-0.0013089005235602524
[PRKCAi]-[MSK_fi]	0.0
[PRKCAi]-[RTPK_gi]	-0.014444444444444038
[PRKCAi]-[FZD_fi]	0.0
[PRKCAi]-[DKK_fi]	0.0
[PRKCAi]-[LRP_fi]	-0.013513513513513153
[PRKCAi]-[PIK3CAi]	-0.0011111111111112848
[PRKCAi]-[MAP3K8i]	-0.0012626262626258544
[PRKCAi]-[BAXi]	0.0
[PRKCAi]-[CYCSi]	0.0
[PRKCAi]-[S6K_fi]	0.0
[PRKCAi]-[MDM2_gi]	-0.0033333333333329662
[PRKCAi]-[mTORC2_ci]	0.0
[PRKCAi]-[BADi]	0.0
[PRKCAi]-[RHEBi]	0.0
[PRKCAi]-[BCL2i]	-0.0011709601873537423
[PRKCAi]-[AKT1S1i]	0.0
[PRKCAi]-[TSC_fi]	0.0
[PRKCAi]-[FOXO_fi]	-0.009999999999999787
[PRKCAi]-[PTEN_gi]	0.0
[PRKCAi]-[CASP8i]	0.0
[PRKCAi]-[IRS1i]	0.0
[PRKCAi]-[CHUKi]	0.0
[PRKCAi]-[GAB_fi]	-0.00120481927710836
[PRKCAi]-[PTPN11i]	-0.0012820512820512775
[PRKCAi]-[GRAP2i]	0.0
[PRKCAi]-[MAP3K11i]	0.0
[PRKCAi]-[MAP3K4i]	0.0
[PRKCAi]-[MAP2K4i]	0.0
[PRKCAi]-[DUSP1i]	0.0
[PRKCAi]-[MAP3K5i]	0.0
[PRKCAi]-[MAP2K3i]	0.0
[PRKCAi]-[DUSP6i]	-0.0014204545454545858
[PRKCAi]-[RAF_fi]	0.0
[PRKCAi]-[KRASi]	0.0
[PRKCAi]-[RTPK_fi]	-0.0015777033229302795
[PRKCAi]-[SOS1i]	0.0
[PRKCAi]-[GRB2i]	-0.00120481927710836
[PRKCAi]-[PLCG1i]	0.0
[PRKCAi]-[PTPN6i]	0.0
[PRKCAi]-[SYKi]	0.0
[PRKCAi]-[CASP9i]	0.0
[PRKCAi]-[PDPK1i]	-0.0011160714285711748
[PRKCAi]-[ILKi]	-0.007777777777778105
[PRKCAi]-[PAK1i]	-0.007777777777778105
[PRKCAi]-[MEK_fi]	0.0
[PRKCAi]-[SOCS1_gi]	0.0
[PRKCAi]-[mTORC1_ci]	-0.0016181229773462036
[PRKCAi]-[PRKCDi]	0.0
[PRKCAi]-[PLK1i]	-0.0010851505711317877
[PRKCAi]-[MAPKAPK2i]	-0.006790674603174285
[PRKCAi]-[IRAK1i]	-0.02256704980842894
[PRKCAi]-[ISGF3_ci]	0.0
[PRKCAi]-[SOCS1i]	0.0
[PRKCAi]-[STAT3i]	0.0
[PRKCAi]-[STAT1i]	0.0
[PRKCAi]-[STAT2i]	0.0
[PRKCAi]-[JAK_fi]	0.0
[PRKCAi]-[AXIN1i]	-0.0012345679012346622
[PRKCAi]-[MDM2i]	-0.003712871287128383
[PRKCAi]-[CK1_fi]	0.0
[PRKCAi]-[ITCHi]	-0.0019999999999997797
[PRKCAi]-[TP53i]	0.0
[PRKCAi]-[NFKB_fi]	0.0
[PRKCAi]-[IKBKBi]	-0.0012626262626258544
[PRKCAi]-[REL_fi]	0.0
[PRKCAi]-[PIAS1i]	-0.006790674603174285
[PRKCAi]-[AKT_fi]	-0.06135485017700293
[PRKCAi]-[MAPK14i]	-0.009216589861751334
[PRKCAi]-[CBPp300_ci]	-0.0012195121951217303
[PRKCAi]-[SKIi]	0.0
[PRKCAi]-[PPM1Ai]	0.0
[PRKCAi]-[ERK_fi]	-0.014974700944692998
[PRKCAi]-[GSK3_fi]	0.0
[PRKCAi]-[PPP1CAi]	0.0
[PRKCAi]-[TAB_fi]	-0.0012626262626258544
[PRKCAi]-[MAP3K7i]	-0.0012626262626258544
[PRKCAi]-[SMAD4i]	0.0
[PRKCAi]-[SMAD1i]	0.0
[PRKCAi]-[SMAD5i]	0.0
[PRKCAi]-[BMPR2i]	0.0
[PRKCAi]-[ACVR1i]	0.0
[PRKCAi]-[SRCi]	0.0
[PRKCAi]-[SMAD3i]	0.0
[PRKCAi]-[SHC1i]	-0.00120481927710836
[PRKCAi]-[SMAD6i]	-0.0011210762331841373
[PRKCAi]-[TRAF6i]	-0.030660377358490365
[PRKCAi]-[SMAD7i]	0.0
[PRKCAi]-[SMURF1i]	-0.0010334110334109248
[PRKCAi]-[SMURF2i]	-0.0011111111111112848
[PRKCAi]-[SMAD2i]	-0.0012594458438286438
[PRKCAi]-[TGFBR2i]	0.0
[PRKCAi]-[TGFBR1i]	0.0
[PRKCAi]-[DVL_fi]	0.0
[PRKCAi]-[DAAM1i]	0.0
[PRKCAi]-[PARD6Ai]	0.0
[PRKCAi]-[AP1_ci]	-0.0011467889908258755
[PRKCAi]-[MYCi]	-0.0012755102040815647
[PRKCAi]-[JUNi]	0.0
[PRKCAi]-[ATF2i]	0.0
[PRKCAi]-[FOSi]	0.0
[PRKCAi]-[SRFi]	0.0
[PRKCAi]-[PTENi]	0.0
[PRKCAi]-[CFL_fi]	0.0
[PRKCAi]-[LIMK1i]	0.0
[PRKCAi]-[LIMK2i]	0.0
[PRKCAi]-[CDC42i]	0.0
[PRKCAi]-[ARHGAP24i]	0.0
[PRKCAi]-[RAC_fi]	-0.026540482445665425
[PRKCAi]-[TIAM1i]	0.0
[PRKCAi]-[RHOAi]	0.0
[PRKCAi]-[RND3i]	0.0
[PRKCAi]-[CASP3i]	0.0
[PRKCAi]-[JNK_fi]	-0.0019999999999997797
[PRKCAi]-[MAP2K7i]	0.0
[PRKCAi]-[MAPK8IP3i]	0.0
[PRKCAi]-[ROCK1i]	0.0
[PRKCAi]-[Prosurvivali]	0.0
[PRKCAi]-[Antisurvivali]	0.0
[VAV1i]-[RSK_fi]	-0.005555555555555536
[VAV1i]-[SKP2i]	-0.00716332378223461
[VAV1i]-[TGFB1i]	0.0
[VAV1i]-[LIFi]	0.0
[VAV1i]-[ILR_fi]	0.0
[VAV1i]-[CREBBPi]	-0.009211039866183324
[VAV1i]-[DUSP1_gi]	0.0
[VAV1i]-[EP300i]	0.0
[VAV1i]-[SMAD7_gi]	0.0
[VAV1i]-[SMAD6_gi]	-0.0024713502740407733
[VAV1i]-[CCND1i]	-0.005854800936768045
[VAV1i]-[DKK_gi]	-0.0028395061728394566
[VAV1i]-[NLKi]	-0.005555555555555536
[VAV1i]-[TCF7_fi]	-0.009520969986086314
[VAV1i]-[LEF1i]	-0.0011111111111108407
[VAV1i]-[EGR1i]	0.0
[VAV1i]-[MMP_fi]	0.0
[VAV1i]-[BTRCi]	0.0
[VAV1i]-[CTNNB1i]	-0.0032408879842251714
[VAV1i]-[SFRP1_gi]	0.0
[VAV1i]-[SFRP1i]	0.0
[VAV1i]-[CFLARi]	0.0
[VAV1i]-[MSK_fi]	0.0
[VAV1i]-[RTPK_gi]	0.0
[VAV1i]-[FZD_fi]	0.005393258426966252
[VAV1i]-[DKK_fi]	-0.0028395061728394566
[VAV1i]-[LRP_fi]	-0.006422714849680933
[VAV1i]-[PIK3CAi]	-0.02111138237847232
[VAV1i]-[MAP3K8i]	0.0
[VAV1i]-[BAXi]	0.0
[VAV1i]-[CYCSi]	0.0
[VAV1i]-[S6K_fi]	0.0
[VAV1i]-[MDM2_gi]	0.0
[VAV1i]-[mTORC2_ci]	0.0
[VAV1i]-[BADi]	0.0
[VAV1i]-[RHEBi]	0.0
[VAV1i]-[BCL2i]	0.0
[VAV1i]-[AKT1S1i]	0.0
[VAV1i]-[TSC_fi]	0.0
[VAV1i]-[FOXO_fi]	0.0
[VAV1i]-[PTEN_gi]	0.0
[VAV1i]-[CASP8i]	0.0
[VAV1i]-[IRS1i]	0.0
[VAV1i]-[CHUKi]	-0.013860008186655559
[VAV1i]-[GAB_fi]	-0.00456492637215522
[VAV1i]-[PTPN11i]	-0.003931623931623829
[VAV1i]-[GRAP2i]	0.0
[VAV1i]-[MAP3K11i]	0.0
[VAV1i]-[MAP3K4i]	0.0
[VAV1i]-[MAP2K4i]	0.0
[VAV1i]-[DUSP1i]	-0.005841121495326895
[VAV1i]-[MAP3K5i]	0.0
[VAV1i]-[MAP2K3i]	0.0
[VAV1i]-[DUSP6i]	-0.007102272727272929
[VAV1i]-[RAF_fi]	-0.002777777777777768
[VAV1i]-[KRASi]	-0.0017756341550554389
[VAV1i]-[RTPK_fi]	-0.0019676735222224906
[VAV1i]-[SOS1i]	0.0
[VAV1i]-[GRB2i]	-0.00456492637215522
[VAV1i]-[PLCG1i]	0.0
[VAV1i]-[PTPN6i]	0.0
[VAV1i]-[SYKi]	0.0
[VAV1i]-[CASP9i]	0.0
[VAV1i]-[PDPK1i]	-0.020089285714285587
[VAV1i]-[ILKi]	0.0
[VAV1i]-[PAK1i]	0.0
[VAV1i]-[MEK_fi]	0.0
[VAV1i]-[SOCS1_gi]	-0.0056433408577878375
[VAV1i]-[mTORC1_ci]	0.0
[VAV1i]-[PRKCDi]	-7.602339181285167E-4
[VAV1i]-[PLK1i]	-0.001313603322949053
[VAV1i]-[MAPKAPK2i]	-1.1408730158724012E-4
[VAV1i]-[IRAK1i]	-8.812260536399386E-4
[VAV1i]-[ISGF3_ci]	0.0
[VAV1i]-[SOCS1i]	-0.0056433408577878375
[VAV1i]-[STAT3i]	0.0
[VAV1i]-[STAT1i]	-0.0056433408577878375
[VAV1i]-[STAT2i]	0.0
[VAV1i]-[JAK_fi]	0.0
[VAV1i]-[AXIN1i]	-0.0028395061728394566
[VAV1i]-[MDM2i]	0.0
[VAV1i]-[CK1_fi]	0.0
[VAV1i]-[ITCHi]	0.0
[VAV1i]-[TP53i]	0.0
[VAV1i]-[NFKB_fi]	0.0
[VAV1i]-[IKBKBi]	0.0
[VAV1i]-[REL_fi]	0.0
[VAV1i]-[PIAS1i]	-1.1408730158724012E-4
[VAV1i]-[AKT_fi]	0.0
[VAV1i]-[MAPK14i]	-0.005760368663594306
[VAV1i]-[CBPp300_ci]	-0.011397862162640937
[VAV1i]-[SKIi]	0.0
[VAV1i]-[PPM1Ai]	0.0
[VAV1i]-[ERK_fi]	0.0
[VAV1i]-[GSK3_fi]	0.0
[VAV1i]-[PPP1CAi]	0.0
[VAV1i]-[TAB_fi]	0.0
[VAV1i]-[MAP3K7i]	0.0
[VAV1i]-[SMAD4i]	0.0
[VAV1i]-[SMAD1i]	0.0
[VAV1i]-[SMAD5i]	0.0
[VAV1i]-[BMPR2i]	0.0
[VAV1i]-[ACVR1i]	0.0
[VAV1i]-[SRCi]	0.0
[VAV1i]-[SMAD3i]	0.0
[VAV1i]-[SHC1i]	-0.00456492637215522
[VAV1i]-[SMAD6i]	-0.0024713502740407733
[VAV1i]-[TRAF6i]	-0.0015670859538783333
[VAV1i]-[SMAD7i]	0.0
[VAV1i]-[SMURF1i]	-0.0012509712509714
[VAV1i]-[SMURF2i]	-0.005555555555555536
[VAV1i]-[SMAD2i]	-0.006944444444444642
[VAV1i]-[TGFBR2i]	0.0
[VAV1i]-[TGFBR1i]	0.0
[VAV1i]-[DVL_fi]	8.988764044945974E-4
[VAV1i]-[DAAM1i]	0.0
[VAV1i]-[PARD6Ai]	0.0
[VAV1i]-[AP1_ci]	0.0
[VAV1i]-[MYCi]	0.0
[VAV1i]-[JUNi]	0.0
[VAV1i]-[ATF2i]	0.0
[VAV1i]-[FOSi]	0.0
[VAV1i]-[SRFi]	0.0
[VAV1i]-[PTENi]	0.0
[VAV1i]-[CFL_fi]	0.0
[VAV1i]-[LIMK1i]	0.0
[VAV1i]-[LIMK2i]	0.0
[VAV1i]-[CDC42i]	0.0
[VAV1i]-[ARHGAP24i]	0.0
[VAV1i]-[RAC_fi]	0.0
[VAV1i]-[TIAM1i]	-3.4534534534547134E-4
[VAV1i]-[RHOAi]	0.0
[VAV1i]-[RND3i]	0.0
[VAV1i]-[CASP3i]	0.0
[VAV1i]-[JNK_fi]	0.0
[VAV1i]-[MAP2K7i]	0.0
[VAV1i]-[MAPK8IP3i]	0.0
[VAV1i]-[ROCK1i]	0.0
[VAV1i]-[Prosurvivali]	0.0
[VAV1i]-[Antisurvivali]	0.0
[RSK_fi]-[SKP2i]	-0.005787965616045776
[RSK_fi]-[TGFB1i]	0.0
[RSK_fi]-[LIFi]	0.0
[RSK_fi]-[ILR_fi]	-0.019007092198581432
[RSK_fi]-[CREBBPi]	-0.008436018957346025
[RSK_fi]-[DUSP1_gi]	0.0
[RSK_fi]-[EP300i]	0.0
[RSK_fi]-[SMAD7_gi]	0.0
[RSK_fi]-[SMAD6_gi]	-1.793721973093465E-4
[RSK_fi]-[CCND1i]	-1.0
[RSK_fi]-[DKK_gi]	-0.0022222222222221255
[RSK_fi]-[NLKi]	0.0
[RSK_fi]-[TCF7_fi]	-0.011007751937984533
[RSK_fi]-[LEF1i]	-0.13555555555555543
[RSK_fi]-[EGR1i]	0.0
[RSK_fi]-[MMP_fi]	-0.5993029490616621
[RSK_fi]-[BTRCi]	0.0
[RSK_fi]-[CTNNB1i]	-0.23063291139240505
[RSK_fi]-[SFRP1_gi]	0.0
[RSK_fi]-[SFRP1i]	0.0
[RSK_fi]-[CFLARi]	-0.9554973821989529
[RSK_fi]-[MSK_fi]	0.0
[RSK_fi]-[RTPK_gi]	0.0
[RSK_fi]-[FZD_fi]	0.0
[RSK_fi]-[DKK_fi]	-0.0022222222222221255
[RSK_fi]-[LRP_fi]	-0.1410360360360361
[RSK_fi]-[PIK3CAi]	-0.02777777777777768
[RSK_fi]-[MAP3K8i]	-0.0027272727272726893
[RSK_fi]-[BAXi]	0.0
[RSK_fi]-[CYCSi]	0.0
[RSK_fi]-[S6K_fi]	0.0
[RSK_fi]-[MDM2_gi]	0.0
[RSK_fi]-[mTORC2_ci]	0.0
[RSK_fi]-[BADi]	0.0
[RSK_fi]-[RHEBi]	-0.0031958762886596936
[RSK_fi]-[BCL2i]	-0.3898360655737705
[RSK_fi]-[AKT1S1i]	0.0
[RSK_fi]-[TSC_fi]	0.0
[RSK_fi]-[FOXO_fi]	0.0
[RSK_fi]-[PTEN_gi]	0.0
[RSK_fi]-[CASP8i]	0.0
[RSK_fi]-[IRS1i]	0.0
[RSK_fi]-[CHUKi]	-0.14618911174785088
[RSK_fi]-[GAB_fi]	-0.005301204819277094
[RSK_fi]-[PTPN11i]	-0.003076923076922977
[RSK_fi]-[GRAP2i]	0.0
[RSK_fi]-[MAP3K11i]	0.0
[RSK_fi]-[MAP3K4i]	0.0
[RSK_fi]-[MAP2K4i]	0.0
[RSK_fi]-[DUSP1i]	-0.13654205607476633
[RSK_fi]-[MAP3K5i]	0.0
[RSK_fi]-[MAP2K3i]	0.0
[RSK_fi]-[DUSP6i]	-0.00840909090909081
[RSK_fi]-[RAF_fi]	0.0
[RSK_fi]-[KRASi]	0.0
[RSK_fi]-[RTPK_fi]	-0.8241247002398082
